3.43638e-022,7.18481e-020,1.50221e-017,3.14083e-015,6.56688e-013,1.37301e-010,2.8707e-008,6.00196e-006,0.00124808,0.114662,0.171,0.138328,0.111496,0.0898669,0.0724338,0.0583826,0.0470571,0.0379286,0.0305709,0.0246406,0.0198606,0.0160079,0.0129026,0.0103996,0.00838223,0.00675618,0.00544557,0.0043892,0.00353775,0.00285147,0.00229832,0.00185248,0.00149312,0.00120347,0.000970014,0.000781843,0.000630175,0.000507929,0.000409397,0.00032998,0.000265968,0.000214373,0.000172788,0.000139269,0.000112253,9.04769e-005,7.29256e-005,5.87789e-005,4.73765e-005,0.000196848
9.44419e-021,1.37663e-018,2.00665e-016,2.925e-014,4.26364e-012,6.2149e-010,9.05916e-008,1.32045e-005,0.0019099,0.122044,0.178682,0.142811,0.113567,0.0903093,0.0718144,0.0571071,0.0454119,0.0361117,0.0287162,0.0228353,0.0181587,0.0144399,0.0114827,0.00913107,0.00726107,0.00577404,0.00459154,0.00365122,0.00290346,0.00230885,0.00183601,0.00146,0.001161,0.000923233,0.000734159,0.000583807,0.000464246,0.00036917,0.000293566,0.000233445,0.000185637,0.000147619,0.000117387,9.3347e-005,7.423e-005,5.9028e-005,4.69394e-005,3.73264e-005,2.96821e-005,0.000115253
1.03683e-018,8.63591e-017,7.19297e-015,5.99113e-013,4.99009e-011,4.15632e-009,3.46185e-007,2.88315e-005,0.00237937,0.105662,0.184738,0.147957,0.117014,0.0925302,0.0731691,0.0578592,0.0457527,0.0361794,0.0286092,0.022623,0.0178894,0.0141462,0.0111863,0.00884564,0.00699478,0.00553119,0.00437384,0.00345866,0.00273497,0.0021627,0.00171018,0.00135234,0.00106938,0.00084562,0.000668682,0.000528767,0.000418128,0.000330639,0.000261456,0.000206749,0.000163489,0.00012928,0.00010223,8.0839e-005,6.39243e-005,5.05487e-005,3.99719e-005,3.16082e-005,2.49945e-005,9.44591e-005
3.13237e-027,2.96562e-025,2.79752e-022,2.63894e-019,2.48935e-016,2.34824e-013,2.21513e-010,2.08956e-007,0.000196948,0.0987659,0.178047,0.142999,0.114715,0.0920261,0.0738244,0.0592228,0.0475092,0.0381124,0.0305742,0.024527,0.0196759,0.0157842,0.0126623,0.0101578,0.00814872,0.006537,0.00524406,0.00420684,0.00337478,0.00270729,0.00217182,0.00174226,0.00139766,0.00112122,0.000899455,0.000721553,0.000578838,0.000464351,0.000372508,0.00029883,0.000239725,0.00019231,0.000154273,0.00012376,9.92817e-005,7.96449e-005,6.38921e-005,5.1255e-005,4.11173e-005,0.000166768
3.36406e-017,1.92375e-015,1.1001e-013,6.29097e-012,3.59751e-010,2.05725e-008,1.17644e-006,6.72561e-005,0.00377856,0.102242,0.161541,0.133956,0.109475,0.089448,0.0730841,0.0597139,0.0487896,0.0398639,0.0325711,0.0266124,0.0217439,0.017766,0.0145158,0.0118602,0.00969048,0.00791768,0.00646919,0.0052857,0.00431871,0.00352863,0.00288309,0.00235565,0.0019247,0.00157259,0.0012849,0.00104983,0.000857773,0.000700849,0.000572634,0.000467874,0.00038228,0.000312344,0.000255203,0.000208515,0.000170369,0.000139201,0.000113735,9.29281e-005,7.59275e-005,0.000339106
1.11814e-020,1.48203e-018,1.96434e-016,2.60362e-014,3.45094e-012,4.57402e-010,6.06258e-008,8.03531e-006,0.0010596,0.0805242,0.161833,0.134407,0.110536,0.0908978,0.0747487,0.0614686,0.050548,0.0415675,0.0341825,0.0281096,0.0231156,0.0190088,0.0156317,0.0128545,0.0105707,0.00869272,0.00714835,0.00587836,0.004834,0.00397518,0.00326894,0.00268817,0.00221059,0.00181785,0.00149488,0.0012293,0.0010109,0.000831301,0.00068361,0.000562158,0.000462284,0.000380154,0.000312615,0.000257075,0.000211402,0.000173844,0.000142959,0.00011756,9.66742e-005,0.000447472
3.69642e-020,4.42276e-018,5.29181e-016,6.33164e-014,7.57578e-012,9.06439e-010,1.08455e-007,1.2976e-005,0.00154288,0.0998867,0.180452,0.145289,0.1159,0.0924498,0.073744,0.0588231,0.0469211,0.0374274,0.0298545,0.0238139,0.0189956,0.0151521,0.0120863,0.00964084,0.00769016,0.00613418,0.00489302,0.003903,0.00311329,0.00248336,0.00198089,0.00158009,0.00126038,0.00100536,0.000801944,0.000639684,0.000510254,0.000407012,0.000324659,0.00025897,0.000206571,0.000164775,0.000131435,0.000104841,8.36283e-005,6.67074e-005,5.32102e-005,4.24439e-005,3.38561e-005,0.000133471
2.24863e-019,2.20001e-017,2.15243e-015,2.10589e-013,2.06035e-011,2.0158e-009,1.9722e-007,1.9294e-005,0.00187138,0.0945043,0.164782,0.135891,0.110905,0.0905051,0.0738573,0.0602717,0.0491851,0.0401378,0.0327547,0.0267297,0.021813,0.0178006,0.0145263,0.0118543,0.00967377,0.00789434,0.00644223,0.00525722,0.00429019,0.00350104,0.00285705,0.00233151,0.00190265,0.00155267,0.00126706,0.001034,0.000843799,0.000688587,0.000561926,0.000458564,0.000374214,0.00030538,0.000249207,0.000203367,0.000165959,0.000135432,0.00011052,9.01907e-005,7.36007e-005,0.000326526
7.40917e-024,2.32053e-021,7.26784e-019,2.27627e-016,7.12921e-014,2.23285e-011,6.99322e-009,2.19024e-006,0.000684064,0.107599,0.180244,0.144166,0.114954,0.0916608,0.0730874,0.0582775,0.0464687,0.0370526,0.0295446,0.0235579,0.0187843,0.014978,0.011943,0.00952295,0.0075933,0.00605465,0.00482779,0.00384952,0.00306949,0.00244751,0.00195157,0.00155612,0.0012408,0.000989372,0.000788893,0.000629038,0.000501575,0.00039994,0.000318899,0.00025428,0.000202755,0.00016167,0.000128911,0.000102789,8.19608e-005,6.53529e-005,5.21103e-005,4.15511e-005,3.31315e-005,0.000130374
3.28989e-019,2.81913e-017,2.41574e-015,2.07007e-013,1.77386e-011,1.52004e-009,1.30253e-007,1.11611e-005,0.000952812,0.0598137,0.185104,0.152214,0.121521,0.0969867,0.0774057,0.0617779,0.0493053,0.0393508,0.0314061,0.0250654,0.0200048,0.015966,0.0127425,0.0101699,0.00811665,0.00647795,0.00517009,0.00412627,0.0032932,0.00262832,0.00209768,0.00167417,0.00133617,0.0010664,0.000851101,0.000679268,0.000542128,0.000432676,0.000345321,0.000275602,0.00021996,0.000175551,0.000140108,0.000111821,8.92453e-005,7.12272e-005,5.68468e-005,4.53698e-005,3.62099e-005,0.000143141
